Fecha y hora,Departamento,JurisdicciÆn ,Tipo de siniestro,Veh–culo,Rol,Edad,Sexo,Fallecido a los (D–as),Otro veh–culo,Lugar del Siniestro,0.0,0.0
06/12/2013 21:30,MONTEVIDEO,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,PASAJERO,27,F,1,CAMIONETA,RUTA 1 esq. CAMINO DE LA CAPILLA,-34.8486435,-56.3023984
07/12/2013 12:32,FLORIDA,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,24,M,1,AUTO,FIGUEREDO esq. LUIS EDUARDO PEREZ,-34.1041047,-56.2100558
07/12/2013 17:20,CANELONES,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,PASAJERO,46,M,1,CAMIONETA,RUTA 87 km. 47 - Arroyo Tropa Vieja,-34.516667,-56.28333300000001
08/12/2013 08:20,PAYSANDU,NACIONAL,COLISION ENTRE VEHICULOS,AUTO,CONDUCTOR,51,M,0,CAMION,RUTA 3 km. 359.500,-32.3030185,-58.0430716
09/12/2013 11:00,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,86,M,2,CAMIONETA,GENERAL AGUILAR esq. MELO,-34.8826458,-56.1882669
09/12/2013 14:00,CANELONES,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,16,M,1,CAMIONETA,CAMINO CARMELO COLMAN esq. DIECIOCHO DE JULIO,-34.516667,-56.28333300000001
11/12/2013 13:40,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,18,M,0,OMNIBUS,BERNA esq. POLONIA,-34.8856954,-56.25558239999999
11/12/2013 19:50,CANELONES,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,21,M,1,AUTO,DOCTOR POUEY esq. DOCTOR FRANCISCO SOCA,-34.6841414,-55.7036706
12/12/2013 17:40,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,17,M,0,OMNIBUS,RIO DE JANEIRO esq. INGLATERRA,-34.8931375,-56.249725
12/12/2013 19:30,CANELONES,NACIONAL,CAIDA,MOTO,CONDUCTOR,35,M,0,PEATON,RUTA 107 Km.20,-34.5588807,-56.19138969999999
12/12/2013 20:20,FLORIDA,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,56,M,1,AUTO,RUTA 5 km. 94,-33.7297462,-56.3249493
13/12/2013 01:40,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,AUTO,CONDUCTOR,42,M,1,OMNIBUS,GALICIA esq. YI,-34.9011127,-56.16453139999999
13/12/2013 19:30,CERRO LARGO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,51,M,2,MOTO,CONTINUACION HIGUERAS esq. CONCORDIA,-33.9036903,-58.4080887
14/12/2013 07:00,SORIANO,DEPARTAMENTAL,COLISION CON OBSTACULO,MOTO,CONDUCTOR,21,M,0,,AVENIDA ASENCIO esq. CRISTOBAL COLON,-33.2569398,-58.0287025
15/12/2013 04:30,CERRO LARGO,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,68,M,0,CAMIONETA,RUTA 8 km. 402,-32.3066971,-54.1636428
17/12/2013 09:30,CERRO LARGO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,BICICLETA,CONDUCTOR,72,M,10,CAMIONETA,JOAQUIN ANTONIO GUNDIN esq. DIEZ DE JUNIO,-32.5900917,-53.3787918
17/12/2013 18:00,CANELONES,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,50,M,0,CAMIONETA,GENERAL ARTIGAS esq. CARLOS ROXLO,-34.516667,-56.28333300000001
17/12/2013 20:05,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,61,M,1,OMNIBUS,AVENIDA DOCTOR CARLOS MARIA RAMIREZ esq. MANUEL HERRERA Y OBES,-34.9011127,-56.16453139999999
20/12/2013 14:50,CANELONES,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,25,F,0,AUTO,RUTA 36 km. 29700,-34.5214738,-56.2999351
20/12/2013 19:00,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,61,F,3,AUTO,AVENIDA DON PEDRO DE MENDOZA esq. CAMINO CAPITAN CORALIO LACOSTA,-34.8125399,-56.1480866
21/12/2013 13:40,CANELONES,NACIONAL,COLISION ENTRE VEHICULOS,CAMIONETA,PASAJERO,9,F,1,AUTO,RUTA 6 km. 41,-34.6729484,-56.05578939999999
22/12/2013 17:15,SAN JOSE,DEPARTAMENTAL,CAIDA,MOTO,CONDUCTOR,35,M,19,,CAMINO DE LA COSTA km. 12,-34.3632412,-56.7002426
23/12/2013 16:45,CANELONES,NACIONAL,VUELCO,AUTO,CONDUCTOR,38,M,1,,RUTA 12 Km 82,-34.5214738,-56.2999351
23/12/2013 17:00,CANELONES,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,44,M,0,CAMION,RUTA 12 Km 79.700,-34.5214738,-56.2999351
24/12/2013 17:15,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,44,F,6,MOTO,GRECIA esq. AVENIDA DOCTOR CARLOS MARIA RAMIREZ,-34.9165716,-56.1698616
25/12/2013 01:55,SAN JOSE,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,20,M,0,AUTO,RUTA 1 vieja km. 29.100,-34.7536068,-56.4131806
25/12/2013 14:00,CANELONES,DEPARTAMENTAL,CAIDA,MOTO,CONDUCTOR,30,F,5,,CAMINO TOMAS BERRETA a 2 km. de Ruta 84,-34.516667,-56.28333300000001
26/12/2013 10:50,DURAZNO,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,26,F,5,AUTO,RUTA 5 km. 178,-32.9807436,-56.650692
27/12/2013 08:35,LAVALLEJA,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,AUTO,PASAJERO,2,F,1,CAMIONETA,JOSE ENRIQUE RODO esq. CORONEL B. SILVEIRA,-34.0040354,-54.9611836
28/12/2013 20:20,COLONIA,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,82,M,0,CAMIONETA,RUTA 22 km. 39.500,-34.2675416,-57.6070254
29/12/2013 14:50,LAVALLEJA,NACIONAL,DESPISTE,CAMIONETA,PASAJERO,53,M,0,,RUTA 8 km. 215.200,-34.3779782,-55.2527051
30/12/2013 00:00,CANELONES,NACIONAL,DESPISTE,MOTO,CONDUCTOR,39,M,0,,RUTA 8 km. 28.700,-34.6907102,-55.82038859999999
31/12/2013 08:50,ARTIGAS,NACIONAL,DESPISTE,AUTO,PASAJERO,61,F,0,,RUTA 30 km. 164.800,-30.4211287,-56.4708226
31/12/2013 19:30,ROCHA,NACIONAL,COLISION ENTRE VEHICULOS,CAMIONETA,PASAJERO,36,M,1,AUTO,RUTA 9 km. 321,-34.4878288,-54.319523
31/12/2013 21:11,RIVERA,DEPARTAMENTAL,CAIDA,CAMION,PASAJERO,17,M,0,,DOCTOR RAUL PARODI esq. LALO MENDOZA,-30.9380873,-55.5520742
